interactor1	interactor2	interactor1_canon	interactor2_canon	query_term1	query_term2	organism	int_type
PA4429	PA4431	Q9HVY6	Q9HVY4	Q9HVY6_PSEAE	Q9HVY4_PSEAE	bacteria	interacts
PA0190	PA4092	Q9I6U4	Q9HWT6	Q9I6U4_PSEAE	HPAC_PSEAE	bacteria	interacts
PA4550	PA4555	G3XCZ0	G3XD55	G3XCZ0_PSEAE	G3XD55_PSEAE	bacteria	interacts
PA4550	PA4553	G3XCZ0	Q9HVM9	G3XCZ0_PSEAE	Q9HVM9_PSEAE	bacteria	interacts
PA4550	PA5040	G3XCZ0	P34750	G3XCZ0_PSEAE	PILQ_PSEAE	bacteria	interacts
PA4550	PA4552	G3XCZ0	G3XD15	G3XCZ0_PSEAE	G3XD15_PSEAE	bacteria	interacts
PA4550	PA5261	G3XCZ0	P26275	G3XCZ0_PSEAE	ALGR_PSEAE	bacteria	interacts
PA4550	PA4551	G3XCZ0	G3XD84	G3XCZ0_PSEAE	G3XD84_PSEAE	bacteria	interacts
PA4550	PA4554	G3XCZ0	Q9HVM8	G3XCZ0_PSEAE	PILY1_PSEAE	bacteria	interacts
PA4671	PA5316	Q9HVC4	Q9HTN8	RL25_PSEAE	RL28_PSEAE	bacteria	interacts
PA4671	PA4934	Q9HVC4	Q9HUN0	RL25_PSEAE	RS18_PSEAE	bacteria	interacts
PA4671	PA4741	Q9HVC4	Q9HV58	RL25_PSEAE	RS15_PSEAE	bacteria	interacts
PA4671	PA5049	Q9HVC4	Q9HUD0	RL25_PSEAE	RL31_PSEAE	bacteria	interacts
PA4671	PA4932	Q9HVC4	Q9HUN2	RL25_PSEAE	RL9_PSEAE	bacteria	interacts
PA4671	PA4747	Q9HVC4	Q9HV52	RL25_PSEAE	SECG_PSEAE	bacteria	interacts
PA4671	PA5570	Q9HVC4	P29436	RL25_PSEAE	RL34_PSEAE	bacteria	interacts
PA4671	PA4935	Q9HVC4	Q9HUM9	RL25_PSEAE	RS6_PSEAE	bacteria	interacts
PA4551	PA4555	G3XD84	G3XD55	G3XD84_PSEAE	G3XD55_PSEAE	bacteria	interacts
PA4551	PA4553	G3XD84	Q9HVM9	G3XD84_PSEAE	Q9HVM9_PSEAE	bacteria	interacts
PA4551	PA4554	G3XD84	Q9HVM8	G3XD84_PSEAE	PILY1_PSEAE	bacteria	interacts
PA4551	PA5040	G3XD84	P34750	G3XD84_PSEAE	PILQ_PSEAE	bacteria	interacts
PA4551	PA4552	G3XD84	G3XD15	G3XD84_PSEAE	G3XD15_PSEAE	bacteria	interacts
PA2370	PA2371	Q9I1A9	Q9I1A8	Q9I1A9_PSEAE	Q9I1A8_PSEAE	bacteria	interacts
PA4430	PA5559	Q9HVY5	Q9HT15	Q9HVY5_PSEAE	ATPL_PSEAE	bacteria	interacts
PA4430	PA4432	Q9HVY5	Q9HVY3	Q9HVY5_PSEAE	RS9_PSEAE	bacteria	interacts
PA4430	PA4431	Q9HVY5	Q9HVY4	Q9HVY5_PSEAE	Q9HVY4_PSEAE	bacteria	interacts
PA4430	PA5490	Q9HVY5	P00106	Q9HVY5_PSEAE	CYC4_PSEAE	bacteria	interacts
PA4430	PA5558	Q9HVY5	Q9HT16	Q9HVY5_PSEAE	ATPF_PSEAE	bacteria	interacts
PA2131	PA4081	Q9I1Y4	Q9HWU7	Q9I1Y4_PSEAE	Q9HWU7_PSEAE	bacteria	interacts
PA2131	PA2132	Q9I1Y4	Q9I1Y3	Q9I1Y4_PSEAE	Q9I1Y3_PSEAE	bacteria	interacts
PA2131	PA4083	Q9I1Y4	Q9HWU5	Q9I1Y4_PSEAE	Q9HWU5_PSEAE	bacteria	interacts
PA2131	PA2133	Q9I1Y4	Q9I1Y2	Q9I1Y4_PSEAE	Q9I1Y2_PSEAE	bacteria	interacts
PA0074	PA1670	Q9I758	Q9I355	Q9I758_PSEAE	Q9I355_PSEAE	bacteria	interacts
PA0074	PA4856	Q9I758	Q9HUV7	Q9I758_PSEAE	Q9HUV7_PSEAE	bacteria	interacts
PA0074	PA0081	Q9I758	Q9I751	Q9I758_PSEAE	Q9I751_PSEAE	bacteria	interacts
PA0074	PA0085	Q9I758	Q9I747	Q9I758_PSEAE	HCP1_PSEAE	bacteria	interacts
PA0074	PA0090	Q9I758	Q9I742	Q9I758_PSEAE	CLPV1_PSEAE	bacteria	interacts
PA0074	PA0076	Q9I758	Q9I756	Q9I758_PSEAE	Q9I756_PSEAE	bacteria	interacts
PA0074	PA0089	Q9I758	Q9I743	Q9I758_PSEAE	Q9I743_PSEAE	bacteria	interacts
PA0074	PA0075	Q9I758	Q9I757	Q9I758_PSEAE	Q9I757_PSEAE	bacteria	interacts
PA2130	PA2131	Q9I1Y5	Q9I1Y4	Q9I1Y5_PSEAE	Q9I1Y4_PSEAE	bacteria	interacts
PA2130	PA2133	Q9I1Y5	Q9I1Y2	Q9I1Y5_PSEAE	Q9I1Y2_PSEAE	bacteria	interacts
PA2130	PA2132	Q9I1Y5	Q9I1Y3	Q9I1Y5_PSEAE	Q9I1Y3_PSEAE	bacteria	interacts
PA2130	PA5284	Q9I1Y5	Q9HTS0	Q9I1Y5_PSEAE	Q9HTS0_PSEAE	bacteria	interacts
PA2130	PA4085	Q9I1Y5	Q9HWU3	Q9I1Y5_PSEAE	Q9HWU3_PSEAE	bacteria	interacts
PA2130	PA4083	Q9I1Y5	Q9HWU5	Q9I1Y5_PSEAE	Q9HWU5_PSEAE	bacteria	interacts
PA2130	PA4086	Q9I1Y5	Q9HWU2	Q9I1Y5_PSEAE	Q9HWU2_PSEAE	bacteria	interacts
PA2130	PA4651	Q9I1Y5	Q9HVE1	Q9I1Y5_PSEAE	Q9HVE1_PSEAE	bacteria	interacts
PA4554	PA5040	Q9HVM8	P34750	PILY1_PSEAE	PILQ_PSEAE	bacteria	interacts
PA4554	PA4555	Q9HVM8	G3XD55	PILY1_PSEAE	G3XD55_PSEAE	bacteria	interacts
PA4554	PA5261	Q9HVM8	P26275	PILY1_PSEAE	ALGR_PSEAE	bacteria	interacts
PA4433	PA4932	Q9HVY2	Q9HUN2	RL13_PSEAE	RL9_PSEAE	bacteria	interacts
PA4433	PA4724	Q9HVY2	Q9HV75	RL13_PSEAE	GLUQ_PSEAE	bacteria	interacts
PA4433	PA4671	Q9HVY2	Q9HVC4	RL13_PSEAE	RL25_PSEAE	bacteria	interacts
PA4433	PA4747	Q9HVY2	Q9HV52	RL13_PSEAE	SECG_PSEAE	bacteria	interacts
PA4433	PA4935	Q9HVY2	Q9HUM9	RL13_PSEAE	RS6_PSEAE	bacteria	interacts
PA4433	PA5558	Q9HVY2	Q9HT16	RL13_PSEAE	ATPF_PSEAE	bacteria	interacts
PA4433	PA4563	Q9HVY2	Q9HVM1	RL13_PSEAE	RS20_PSEAE	bacteria	interacts
PA4433	PA4568	Q9HVY2	Q9HVL6	RL13_PSEAE	RL21_PSEAE	bacteria	interacts
PA4433	PA4567	Q9HVY2	Q9HVL7	RL13_PSEAE	RL27_PSEAE	bacteria	interacts
PA4433	PA4544	Q9HVY2	P33640	RL13_PSEAE	RLUD_PSEAE	bacteria	interacts
PA4433	PA5570	Q9HVY2	P29436	RL13_PSEAE	RL34_PSEAE	bacteria	interacts
PA4433	PA5316	Q9HVY2	Q9HTN8	RL13_PSEAE	RL28_PSEAE	bacteria	interacts
PA4433	PA5559	Q9HVY2	Q9HT15	RL13_PSEAE	ATPL_PSEAE	bacteria	interacts
PA4433	PA4934	Q9HVY2	Q9HUN0	RL13_PSEAE	RS18_PSEAE	bacteria	interacts
PA4433	PA4741	Q9HVY2	Q9HV58	RL13_PSEAE	RS15_PSEAE	bacteria	interacts
PA4433	PA5049	Q9HVY2	Q9HUD0	RL13_PSEAE	RL31_PSEAE	bacteria	interacts
PA0075	PA0085	Q9I757	Q9I747	Q9I757_PSEAE	HCP1_PSEAE	bacteria	interacts
PA0075	PA0090	Q9I757	Q9I742	Q9I757_PSEAE	CLPV1_PSEAE	bacteria	interacts
PA0075	PA0089	Q9I757	Q9I743	Q9I757_PSEAE	Q9I743_PSEAE	bacteria	interacts
PA0075	PA0076	Q9I757	Q9I756	Q9I757_PSEAE	Q9I756_PSEAE	bacteria	interacts
PA0075	PA4856	Q9I757	Q9HUV7	Q9I757_PSEAE	Q9HUV7_PSEAE	bacteria	interacts
PA0075	PA1670	Q9I757	Q9I355	Q9I757_PSEAE	Q9I355_PSEAE	bacteria	interacts
PA0075	PA0081	Q9I757	Q9I751	Q9I757_PSEAE	Q9I751_PSEAE	bacteria	interacts
PA2133	PA4332	Q9I1Y2	Q9HW69	Q9I1Y2_PSEAE	Q9HW69_PSEAE	bacteria	interacts
PA2133	PA3343	Q9I1Y2	Q9HYQ2	Q9I1Y2_PSEAE	Q9HYQ2_PSEAE	bacteria	interacts
PA2133	PA5017	Q9I1Y2	Q9HUF2	Q9I1Y2_PSEAE	Q9HUF2_PSEAE	bacteria	interacts
PA2133	PA2870	Q9I1Y2	Q9HZX6	Q9I1Y2_PSEAE	Q9HZX6_PSEAE	bacteria	interacts
PA2133	PA4843	Q9I1Y2	Q9HUW7	Q9I1Y2_PSEAE	Q9HUW7_PSEAE	bacteria	interacts
PA2133	PA4959	Q9I1Y2	Q9HUK6	Q9I1Y2_PSEAE	Q9HUK6_PSEAE	bacteria	interacts
PA2133	PA3177	Q9I1Y2	Q9HZ57	Q9I1Y2_PSEAE	Q9HZ57_PSEAE	bacteria	interacts
PA2133	PA3702	Q9I1Y2	Q9HXT9	Q9I1Y2_PSEAE	Q9HXT9_PSEAE	bacteria	interacts
PA2133	PA4929	Q9I1Y2	Q9HUN5	Q9I1Y2_PSEAE	Q9HUN5_PSEAE	bacteria	interacts
PA2133	PA2771	Q9I1Y2	Q9I072	Q9I1Y2_PSEAE	Q9I072_PSEAE	bacteria	interacts
PA2132	PA5284	Q9I1Y3	Q9HTS0	Q9I1Y3_PSEAE	Q9HTS0_PSEAE	bacteria	interacts
PA2132	PA4086	Q9I1Y3	Q9HWU2	Q9I1Y3_PSEAE	Q9HWU2_PSEAE	bacteria	interacts
PA2132	PA2133	Q9I1Y3	Q9I1Y2	Q9I1Y3_PSEAE	Q9I1Y2_PSEAE	bacteria	interacts
PA2132	PA4084	Q9I1Y3	Q9HWU4	Q9I1Y3_PSEAE	Q9HWU4_PSEAE	bacteria	interacts
PA0076	PA0085	Q9I756	Q9I747	Q9I756_PSEAE	HCP1_PSEAE	bacteria	interacts
PA0076	PA1670	Q9I756	Q9I355	Q9I756_PSEAE	Q9I355_PSEAE	bacteria	interacts
PA0076	PA0090	Q9I756	Q9I742	Q9I756_PSEAE	CLPV1_PSEAE	bacteria	interacts
PA0076	PA0081	Q9I756	Q9I751	Q9I756_PSEAE	Q9I751_PSEAE	bacteria	interacts
PA0076	PA2365	Q9I756	Q9I1B4	Q9I756_PSEAE	Q9I1B4_PSEAE	bacteria	interacts
PA0076	PA1667	Q9I756	Q9I358	Q9I756_PSEAE	Q9I358_PSEAE	bacteria	interacts
PA0076	PA0089	Q9I756	Q9I743	Q9I756_PSEAE	Q9I743_PSEAE	bacteria	interacts
PA0076	PA1669	Q9I756	Q9I356	Q9I756_PSEAE	Q9I356_PSEAE	bacteria	interacts
PA0076	PA2366	Q9I756	Q9I1B3	Q9I756_PSEAE	Q9I1B3_PSEAE	bacteria	interacts
PA3103	PA4528	Q00512	P22610	GSPE_PSEAE	LEP4_PSEAE	bacteria	interacts
PA3103	PA3105	Q00512	P35818	GSPE_PSEAE	GSPD_PSEAE	bacteria	interacts
PA3345	PA4856	Q9HYQ0	Q9HUV7	Q9HYQ0_PSEAE	Q9HUV7_PSEAE	bacteria	interacts
PA3345	PA4959	Q9HYQ0	Q9HUK6	Q9HYQ0_PSEAE	Q9HUK6_PSEAE	bacteria	interacts
PA3345	PA3346	Q9HYQ0	Q9HYP9	Q9HYQ0_PSEAE	Q9HYP9_PSEAE	bacteria	interacts
PA3345	PA3347	Q9HYQ0	Q9HYP8	Q9HYQ0_PSEAE	Q9HYP8_PSEAE	bacteria	interacts
PA1167	PA3546	Q9I4H0	Q51372	Q9I4H0_PSEAE	ALGX_PSEAE	bacteria	interacts
PA1167	PA3547	Q9I4H0	Q06749	Q9I4H0_PSEAE	ALGL_PSEAE	bacteria	interacts
PA4310	PA4633	Q9HW91	Q9HVF8	PCTB_PSEAE	Q9HVF8_PSEAE	bacteria	interacts
PA3100	PA3103	Q00515	Q00512	GSPH_PSEAE	GSPE_PSEAE	bacteria	interacts
PA3100	PA3105	Q00515	P35818	GSPH_PSEAE	GSPD_PSEAE	bacteria	interacts
PA3100	PA3101	Q00515	Q00514	GSPH_PSEAE	GSPG_PSEAE	bacteria	interacts
PA4552	PA4553	G3XD15	Q9HVM9	G3XD15_PSEAE	Q9HVM9_PSEAE	bacteria	interacts
PA4552	PA5040	G3XD15	P34750	G3XD15_PSEAE	PILQ_PSEAE	bacteria	interacts
PA4552	PA4555	G3XD15	G3XD55	G3XD15_PSEAE	G3XD55_PSEAE	bacteria	interacts
PA4552	PA4554	G3XD15	Q9HVM8	G3XD15_PSEAE	PILY1_PSEAE	bacteria	interacts
PA4431	PA5300	Q9HVY4	Q9HTQ4	Q9HVY4_PSEAE	Q9HTQ4_PSEAE	bacteria	interacts
PA4431	PA5559	Q9HVY4	Q9HT15	Q9HVY4_PSEAE	ATPL_PSEAE	bacteria	interacts
PA4431	PA4433	Q9HVY4	Q9HVY2	Q9HVY4_PSEAE	RL13_PSEAE	bacteria	interacts
PA4431	PA5490	Q9HVY4	P00106	Q9HVY4_PSEAE	CYC4_PSEAE	bacteria	interacts
PA2376	PA3946	Q9I1A3	Q9HX70	Q9I1A3_PSEAE	Q9HX70_PSEAE	bacteria	interacts
PA2376	PA4080	Q9I1A3	Q9HWU8	Q9I1A3_PSEAE	Q9HWU8_PSEAE	bacteria	interacts
PA2376	PA3045	Q9I1A3	Q9HZG3	Q9I1A3_PSEAE	Q9HZG3_PSEAE	bacteria	interacts
PA2376	PA3878	Q9I1A3	G3XD66	Q9I1A3_PSEAE	G3XD66_PSEAE	bacteria	interacts
PA4432	PA4935	Q9HVY3	Q9HUM9	RS9_PSEAE	RS6_PSEAE	bacteria	interacts
PA4432	PA5570	Q9HVY3	P29436	RS9_PSEAE	RL34_PSEAE	bacteria	interacts
PA4432	PA4934	Q9HVY3	Q9HUN0	RS9_PSEAE	RS18_PSEAE	bacteria	interacts
PA4432	PA4932	Q9HVY3	Q9HUN2	RS9_PSEAE	RL9_PSEAE	bacteria	interacts
PA4432	PA4747	Q9HVY3	Q9HV52	RS9_PSEAE	SECG_PSEAE	bacteria	interacts
PA4432	PA4567	Q9HVY3	Q9HVL7	RS9_PSEAE	RL27_PSEAE	bacteria	interacts
PA4432	PA5568	Q9HVY3	Q9HT06	RS9_PSEAE	YIDC_PSEAE	bacteria	interacts
PA4432	PA4568	Q9HVY3	Q9HVL6	RS9_PSEAE	RL21_PSEAE	bacteria	interacts
PA4432	PA4671	Q9HVY3	Q9HVC4	RS9_PSEAE	RL25_PSEAE	bacteria	interacts
PA4432	PA5316	Q9HVY3	Q9HTN8	RS9_PSEAE	RL28_PSEAE	bacteria	interacts
PA4432	PA4563	Q9HVY3	Q9HVM1	RS9_PSEAE	RS20_PSEAE	bacteria	interacts
PA4432	PA4741	Q9HVY3	Q9HV58	RS9_PSEAE	RS15_PSEAE	bacteria	interacts
PA4432	PA5049	Q9HVY3	Q9HUD0	RS9_PSEAE	RL31_PSEAE	bacteria	interacts
PA4432	PA4433	Q9HVY3	Q9HVY2	RS9_PSEAE	RL13_PSEAE	bacteria	interacts
PA3101	PA4526	Q00514	P22608	GSPG_PSEAE	PILB_PSEAE	bacteria	interacts
PA3101	PA4528	Q00514	P22610	GSPG_PSEAE	LEP4_PSEAE	bacteria	interacts
PA3101	PA3103	Q00514	Q00512	GSPG_PSEAE	GSPE_PSEAE	bacteria	interacts
PA3101	PA3105	Q00514	P35818	GSPG_PSEAE	GSPD_PSEAE	bacteria	interacts
PA4553	PA4554	Q9HVM9	Q9HVM8	Q9HVM9_PSEAE	PILY1_PSEAE	bacteria	interacts
PA4553	PA5040	Q9HVM9	P34750	Q9HVM9_PSEAE	PILQ_PSEAE	bacteria	interacts
PA4553	PA4555	Q9HVM9	G3XD55	Q9HVM9_PSEAE	G3XD55_PSEAE	bacteria	interacts
PA3343	PA4959	Q9HYQ2	Q9HUK6	Q9HYQ2_PSEAE	Q9HUK6_PSEAE	bacteria	interacts
PA3343	PA3825	Q9HYQ2	Q9HXH7	Q9HYQ2_PSEAE	Q9HXH7_PSEAE	bacteria	interacts
PA3343	PA4108	Q9HYQ2	Q9HWS0	Q9HYQ2_PSEAE	CDPD1_PSEAE	bacteria	interacts
PA3343	PA4781	Q9HYQ2	Q9HV27	Q9HYQ2_PSEAE	CDPD2_PSEAE	bacteria	interacts
PA1169		Q9I4G8		LOXA_PSEAE		bacteria	interacts
PA3348	PA4310	O87131	Q9HW91	CHER1_PSEAE	PCTB_PSEAE	bacteria	interacts
PA3348	PA4915	O87131	Q9HUP8	CHER1_PSEAE	Q9HUP8_PSEAE	bacteria	interacts
PA3348	PA4953	O87131	Q9HUL2	CHER1_PSEAE	Q9HUL2_PSEAE	bacteria	interacts
PA3348	PA3353	O87131	Q9HYP3	CHER1_PSEAE	Q9HYP3_PSEAE	bacteria	interacts
PA3348	PA4520	O87131	Q9HVQ2	CHER1_PSEAE	Q9HVQ2_PSEAE	bacteria	interacts
PA3348	PA3351	O87131	Q79SU4	CHER1_PSEAE	Q9HYP5_PSEAE	bacteria	interacts
PA3348	PA3703	O87131	Q9HXT8	CHER1_PSEAE	CHEB3_PSEAE	bacteria	interacts
PA3348	PA3349	O87131	Q9HYP7	CHER1_PSEAE	Q9HYP7_PSEAE	bacteria	interacts
PA3348	PA4608	O87131	Q9HVI1	CHER1_PSEAE	CDGBP_PSEAE	bacteria	interacts
PA3348	PA4290	O87131	Q9HWB0	CHER1_PSEAE	Q9HWB0_PSEAE	bacteria	interacts
PA3348	PA3708	O87131	Q9HXT3	CHER1_PSEAE	Q9HXT3_PSEAE	bacteria	interacts
PA3348	PA3974	O87131	Q9HX42	CHER1_PSEAE	Q9HX42_PSEAE	bacteria	interacts
PA3348	PA3704	O87131	Q9HXT7	CHER1_PSEAE	Q9HXT7_PSEAE	bacteria	interacts
PA3348	PA4844	O87131	Q9HUW6	CHER1_PSEAE	CTPL_PSEAE	bacteria	interacts
PA3348	PA4307	O87131	Q9HW93	CHER1_PSEAE	PCTC_PSEAE	bacteria	interacts
PA3348	PA4633	O87131	Q9HVF8	CHER1_PSEAE	Q9HVF8_PSEAE	bacteria	interacts
PA3348	PA4309	O87131	G3XD24	CHER1_PSEAE	PCTA_PSEAE	bacteria	interacts
PA3349	PA3974	Q9HYP7	Q9HX42	Q9HYP7_PSEAE	Q9HX42_PSEAE	bacteria	interacts
PA3349	PA3704	Q9HYP7	Q9HXT7	Q9HYP7_PSEAE	Q9HXT7_PSEAE	bacteria	interacts
PA3349	PA3946	Q9HYP7	Q9HX70	Q9HYP7_PSEAE	Q9HX70_PSEAE	bacteria	interacts
PA3349	PA4307	Q9HYP7	Q9HW93	Q9HYP7_PSEAE	PCTC_PSEAE	bacteria	interacts
PA3349	PA4633	Q9HYP7	Q9HVF8	Q9HYP7_PSEAE	Q9HVF8_PSEAE	bacteria	interacts
PA3349	PA4982	Q9HYP7	Q9HUI3	Q9HYP7_PSEAE	ARUS_PSEAE	bacteria	interacts
PA3349	PA4310	Q9HYP7	Q9HW91	Q9HYP7_PSEAE	PCTB_PSEAE	bacteria	interacts
PA3349	PA5233	Q9HYP7	Q9HTV7	Q9HYP7_PSEAE	Q9HTV7_PSEAE	bacteria	interacts
PA3349	PA4953	Q9HYP7	Q9HUL2	Q9HYP7_PSEAE	Q9HUL2_PSEAE	bacteria	interacts
PA3349	PA4520	Q9HYP7	Q9HVQ2	Q9HYP7_PSEAE	Q9HVQ2_PSEAE	bacteria	interacts
PA3349	PA5017	Q9HYP7	Q9HUF2	Q9HYP7_PSEAE	Q9HUF2_PSEAE	bacteria	interacts
PA3349	PA4112	Q9HYP7	Q9HWR8	Q9HYP7_PSEAE		bacteria	interacts
PA3349	PA4309	Q9HYP7	G3XD24	Q9HYP7_PSEAE	PCTA_PSEAE	bacteria	interacts
PA3349	PA4915	Q9HYP7	Q9HUP8	Q9HYP7_PSEAE	Q9HUP8_PSEAE	bacteria	interacts
PA3349	PA3353	Q9HYP7	Q9HYP3	Q9HYP7_PSEAE	Q9HYP3_PSEAE	bacteria	interacts
PA3349	PA3351	Q9HYP7	Q79SU4	Q9HYP7_PSEAE	Q9HYP5_PSEAE	bacteria	interacts
PA3349	PA4290	Q9HYP7	Q9HWB0	Q9HYP7_PSEAE	Q9HWB0_PSEAE	bacteria	interacts
PA2018	PA2528	G3XCW2	Q9I0V5	G3XCW2_PSEAE	Q9I0V5_PSEAE	bacteria	interacts
PA2018	PA2019	G3XCW2	G3XD21	G3XCW2_PSEAE	G3XD21_PSEAE	bacteria	interacts
PA2018	PA4974	G3XCW2	Q7DGD6	G3XCW2_PSEAE	Q9HUJ1_PSEAE	bacteria	interacts
PA2018	PA4144	G3XCW2	Q9HWN7	G3XCW2_PSEAE	Q9HWN7_PSEAE	bacteria	interacts
PA3346	PA3946	Q9HYP9	Q9HX70	Q9HYP9_PSEAE	Q9HX70_PSEAE	bacteria	interacts
PA3346	PA3349	Q9HYP9	Q9HYP7	Q9HYP9_PSEAE	Q9HYP7_PSEAE	bacteria	interacts
PA3346	PA3974	Q9HYP9	Q9HX42	Q9HYP9_PSEAE	Q9HX42_PSEAE	bacteria	interacts
PA3346	PA4112	Q9HYP9	Q9HWR8	Q9HYP9_PSEAE		bacteria	interacts
PA3346	PA3347	Q9HYP9	Q9HYP8	Q9HYP9_PSEAE	Q9HYP8_PSEAE	bacteria	interacts
PA3346	PA4959	Q9HYP9	Q9HUK6	Q9HYP9_PSEAE	Q9HUK6_PSEAE	bacteria	interacts
PA3347	PA4112	Q9HYP8	Q9HWR8	Q9HYP8_PSEAE		bacteria	interacts
PA3347	PA3946	Q9HYP8	Q9HX70	Q9HYP8_PSEAE	Q9HX70_PSEAE	bacteria	interacts
PA3347	PA3351	Q9HYP8	Q79SU4	Q9HYP8_PSEAE	Q9HYP5_PSEAE	bacteria	interacts
PA3347	PA3349	Q9HYP8	Q9HYP7	Q9HYP8_PSEAE	Q9HYP7_PSEAE	bacteria	interacts
PA3347	PA5233	Q9HYP8	Q9HTV7	Q9HYP8_PSEAE	Q9HTV7_PSEAE	bacteria	interacts
PA3105	PA3611	P35818	Q9HY15	GSPD_PSEAE	Q9HY15_PSEAE	bacteria	interacts
PA2019	PA2208	G3XD21	Q9I1Q9	G3XD21_PSEAE	Q9I1Q9_PSEAE	bacteria	interacts
PA2019	PA4144	G3XD21	Q9HWN7	G3XD21_PSEAE	Q9HWN7_PSEAE	bacteria	interacts
PA2019	PA4974	G3XD21	Q7DGD6	G3XD21_PSEAE	Q9HUJ1_PSEAE	bacteria	interacts
PA0081	PA0085	Q9I751	Q9I747	Q9I751_PSEAE	HCP1_PSEAE	bacteria	interacts
PA0081	PA1667	Q9I751	Q9I358	Q9I751_PSEAE	Q9I358_PSEAE	bacteria	interacts
PA0081	PA2370	Q9I751	Q9I1A9	Q9I751_PSEAE	Q9I1A9_PSEAE	bacteria	interacts
PA0081	PA0089	Q9I751	Q9I743	Q9I751_PSEAE	Q9I743_PSEAE	bacteria	interacts
PA0081	PA4856	Q9I751	Q9HUV7	Q9I751_PSEAE	Q9HUV7_PSEAE	bacteria	interacts
PA0081	PA1669	Q9I751	Q9I356	Q9I751_PSEAE	Q9I356_PSEAE	bacteria	interacts
PA0081	PA0090	Q9I751	Q9I742	Q9I751_PSEAE	CLPV1_PSEAE	bacteria	interacts
PA0081	PA2366	Q9I751	Q9I1B3	Q9I751_PSEAE	Q9I1B3_PSEAE	bacteria	interacts
PA0081	PA2365	Q9I751	Q9I1B4	Q9I751_PSEAE	Q9I1B4_PSEAE	bacteria	interacts
PA3351	PA5233	Q79SU4	Q9HTV7	Q9HYP5_PSEAE	Q9HTV7_PSEAE	bacteria	interacts
PA3351	PA3385	Q79SU4	G3XCY4	Q9HYP5_PSEAE	AMRZ_PSEAE	bacteria	interacts
PA3351	PA4953	Q79SU4	Q9HUL2	Q9HYP5_PSEAE	Q9HUL2_PSEAE	bacteria	interacts
PA3351	PA3353	Q79SU4	Q9HYP3	Q9HYP5_PSEAE	Q9HYP3_PSEAE	bacteria	interacts
PA3351	PA4608	Q79SU4	Q9HVI1	Q9HYP5_PSEAE	CDGBP_PSEAE	bacteria	interacts
PA3351	PA4633	Q79SU4	Q9HVF8	Q9HYP5_PSEAE	Q9HVF8_PSEAE	bacteria	interacts
PA3471		Q9HYD5		MAO1_PSEAE		bacteria	interacts
PA0085	PA2366	Q9I747	Q9I1B3	HCP1_PSEAE	Q9I1B3_PSEAE	bacteria	interacts
PA0085	PA1658	Q9I747	Q9I367	HCP1_PSEAE	Q9I367_PSEAE	bacteria	interacts
PA0085	PA1667	Q9I747	Q9I358	HCP1_PSEAE	Q9I358_PSEAE	bacteria	interacts
PA0085	PA0089	Q9I747	Q9I743	HCP1_PSEAE	Q9I743_PSEAE	bacteria	interacts
PA0085	PA2370	Q9I747	Q9I1A9	HCP1_PSEAE	Q9I1A9_PSEAE	bacteria	interacts
PA0085	PA2360	Q9I747	Q9I1B9	HCP1_PSEAE	Q9I1B9_PSEAE	bacteria	interacts
PA0085	PA2367	Q9I747	Q9I1B2	HCP1_PSEAE	Q9I1B2_PSEAE	bacteria	interacts
PA0085	PA1669	Q9I747	Q9I356	HCP1_PSEAE	Q9I356_PSEAE	bacteria	interacts
PA0085	PA0090	Q9I747	Q9I742	HCP1_PSEAE	CLPV1_PSEAE	bacteria	interacts
PA0085	PA2365	Q9I747	Q9I1B4	HCP1_PSEAE	Q9I1B4_PSEAE	bacteria	interacts
PA0085	PA1661	Q9I747	Q9I364	HCP1_PSEAE	Q9I364_PSEAE	bacteria	interacts
PA0085	PA2363	Q9I747	Q9I1B6	HCP1_PSEAE	Q9I1B6_PSEAE	bacteria	interacts
PA0085	PA0263	Q9I747	Q9HI36	HCP1_PSEAE	MAJE_PSEAE	bacteria	interacts
PA3476	PA3724	P54291	P14756	RHLI_PSEAE	ELAS_PSEAE	bacteria	interacts
PA3476	PA4210	P54291	Q9HWH1	RHLI_PSEAE	PHZA1_PSEAE	bacteria	interacts
PA3476	PA3477	P54291	P54292	RHLI_PSEAE	RHLR_PSEAE	bacteria	interacts
PA3476	PA3622	P54291	P45684	RHLI_PSEAE	RPOS_PSEAE	bacteria	interacts
PA3476	PA3479	P54291	Q51559	RHLI_PSEAE	RHLA_PSEAE	bacteria	interacts
PA4202	PA4204	Q9HWH9	Q9HWH7	NMO_PSEAE	Q9HWH7_PSEAE	bacteria	interacts
PA3477	PA3479	P54292	Q51559	RHLR_PSEAE	RHLA_PSEAE	bacteria	interacts
PA3477	PA3622	P54292	P45684	RHLR_PSEAE	RPOS_PSEAE	bacteria	interacts
PA3477	PA4462	P54292	P49988	RHLR_PSEAE	RP54_PSEAE	bacteria	interacts
PA3477	PA4210	P54292	Q9HWH1	RHLR_PSEAE	PHZA1_PSEAE	bacteria	interacts
PA3477	PA3478	P54292	Q9HYD1	RHLR_PSEAE	Q9HYD1_PSEAE	bacteria	interacts
PA3477	PA3724	P54292	P14756	RHLR_PSEAE	ELAS_PSEAE	bacteria	interacts
PA2385	PA2396	Q9I194	Q9I184	PVDQ_PSEAE	Q9I184_PSEAE	bacteria	interacts
